,Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Nom (Col 106)
0,0.5842134597013099,0.5133925308121919,0.21453440781411448,0.1638876098732735,0.404859181278187,0.42373201902660956,0.5530807218762663,0.9723820931277668,0.36956739996894633,0.9762620215491511,0.3162641265473182,0.46157643737499715,0.28708318243969033,0.9497949134110438,0.17596718927615745,0.5521785664928885,0.43886113599834864,0.49163974582179276,0.8886125444050869,0.9519007044256182,0.9709389830640768,0.6684175287492988,0.04337470307470258,0.4551319862212633,0.7520282642140966,0.6170596701456648,0.840680481867603,0.3939801968862636,0.5731802949000321,0.5553303326299751,0.5179298680868784,0.03947156179375033,0.23228419691632343,0.5793673810182691,0.28273256943005315,0.7112119972070249,0.39574732699808357,0.8812447303699159,0.35813568026429443,0.00011406216522252127,0.04670165978498091,0.9387129015507202,0.5756469218173498,0.47011373261705,0.02007492584107974,0.5263508138523794,0.6493268069278928,0.9795048291048397,0.4442998457120184,0.35038876476993863,0.5912262096516269,0.38994392000690353,0.6675813599109377,0.9430085716913086,0.6002017242339858,0.46685598576578013,0.3401677114864929,0.3649330918128976,0.2484260538810156,0.2666203066866898,0.1319334173131406,0.5010231047206469,0.4273984932456771,0.7327634107717104,0.5226060158260176,0.7546538978407497,0.9670612538969438,0.058349158989889335,0.509271741125497,0.08009451342445738,0.6533783151612219,0.36596468939691046,0.8930030980222461,0.4969454642481544,0.20509636518495455,0.5873312068282736,0.8166734661709835,0.2707196458702439,0.43473101114661167,0.404245549129105,0.983299174243597,0.026651880461228156,0.5864842371069253,0.4392397445097119,0.9702042900160291,0.5443640442143306,0.567765975765811,0.5077822608112247,0.974041609760749,0.2740016814586162,0.030655637943805714,0.5477334426547417,0.3084683130408658,0.024209213028356668,0.6418020173631921,0.9771188906051801,0.019347055770577163,0.28570896427659914,0.03511777645905564,0.26566711148368277,0.6346815918723155,0.6552208452324859,0.2510768761509245,0.0,0.0,0.0
1,0.5862300247443292,0.5172076884340918,0.20871851342716355,0.16007041175304723,0.41005794551040053,0.42342668193318184,0.5471819373640228,0.9665360767749317,0.3487687595387158,0.9702268362899622,0.31611600344976176,0.4607662390042629,0.2787025778023768,0.9363543207912854,0.20102589504778234,0.5513242893345816,0.439128784751549,0.4889225750439862,0.8926541757975027,0.9593173097741097,0.9754483957775989,0.6601209585950303,0.04337470307470258,0.45803328599083415,0.7575015182862183,0.6144377258307897,0.840680481867603,0.3939801968862636,0.5737109987210544,0.5631561527399884,0.5099983327568234,0.04609803886720464,0.21871476220885247,0.5763534545685781,0.1689757553691434,0.7134259846739318,0.40712566140454376,0.8812447303699159,0.3538824277192544,0.00011406216522252127,0.035644631302656146,0.9582573375143627,0.5766311562626412,0.4810648123577987,0.007677536932190769,0.5261929912045841,0.6475946576161918,0.992588064864306,0.4404949423628691,0.3518837607361162,0.6039653514745404,0.38852436093992465,0.673251594498754,0.9600467658292653,0.6110212546238096,0.4580048981804484,0.33244698998859556,0.37544096150963735,0.2540923069375312,0.2723392753510964,0.13892840328089884,0.503356462681828,0.42643639102368697,0.727763024517963,0.5179995824458978,0.7570992471955585,0.9580699974597139,0.03251460423889694,0.5010514906090502,0.07900110505516232,0.6484746022439739,0.4695786043100759,0.8930030980222461,0.4970592007914091,0.20925094623023227,0.5873312068282736,0.8070066717337856,0.26846540146769265,0.43408351201039697,0.3995107821995926,0.9872383499883478,0.035443394398781636,0.5887932268949401,0.444541687161269,0.977538534635384,0.5450484138779421,0.5720117210105135,0.5079726663071316,0.974041609760749,0.27247069533814977,0.026872286722742486,0.5483367012495451,0.2961337125036549,0.015697842150686196,0.6516706197557032,0.9771188906051801,0.02150859773402946,0.26875657761556093,0.026674490281326107,0.14697513031881387,0.6354793543977273,0.662414775486976,0.2510768761509245,0.0,0.0,0.0
2,0.5828783508856671,0.516639922664704,0.2093414587523052,0.15126826418908643,0.410530591853023,0.41880749722742333,0.5471241268707632,0.9672578423468452,0.3548877070928633,0.9677798691167618,0.31866587802514873,0.4582166279036454,0.28707316811931843,0.9360587655758945,0.18723369382388966,0.5644414788092996,0.44063485014892795,0.4871217564189118,0.9234922681615029,0.9585121604174105,0.9524268629212701,0.6703065403527578,0.04233619049215822,0.4550307466534609,0.7515346528333652,0.6152698368952942,0.8271522054350458,0.40478966406026423,0.5760991993462139,0.5640664121490442,0.5143629406248023,0.055323311072546184,0.217871691016858,0.5799855496958863,0.1724488937363457,0.710723051393234,0.4040881049231343,0.8793680056366908,0.3554560082311236,0.0127824994840256,0.0441489606691741,0.937191725278668,0.5673503956550489,0.4808150489685141,0.006071141953219709,0.5234167827481168,0.6469988165653382,0.9929837407708265,0.43805067576618645,0.3521549586528702,0.6259688724112723,0.3859730421505232,0.6770231317998564,0.9468066554455873,0.5978875378238496,0.462142314115545,0.3263748998666755,0.3754038326264045,0.25159805621652453,0.27165519858111276,0.13146963782391663,0.5155149476876679,0.4360002625221041,0.7342187461922404,0.5161663569486905,0.7559897603582284,0.9529272244557696,0.019666397509207206,0.5112740352714682,0.07143850546190071,0.6532708851923353,0.5219584624733705,0.8923465672528628,0.4975083089776769,0.20134941032589504,0.585271090145076,0.8122259466974623,0.26754652401907775,0.4352236240458352,0.4048731143980833,0.9861677975634539,0.036265556107936865,0.588326327222477,0.44844684688817266,0.9715584396991364,0.5427722980526346,0.5744778629529702,0.5127023838055745,0.9724951875620398,0.2714414949016407,0.027239859616252096,0.5482347305596578,0.3037850024400336,0.022606675601324133,0.6612131863142121,0.975378028475972,0.014723737522351742,0.27467225447825616,0.04438217739595896,0.21210975169002338,0.6346265135603014,0.6619868221996343,0.24914571924356968,0.0,0.0,0.0
3,0.5919591427273206,0.5158564792911148,0.20620279276761966,0.16117067924706655,0.41743940718994055,0.4252761185004827,0.5529165067101284,0.9623896832299671,0.34536347630657904,0.971568115534299,0.31486168286488386,0.4595940909620002,0.28193978495269123,0.9431056478144605,0.1835997836403958,0.5616793070464446,0.43485705039936134,0.49321267302410937,0.894289767445241,0.956301028673398,0.978014922919596,0.6508707218888241,0.03250881386804848,0.45812876453588763,0.7468902626507323,0.6134237014845603,0.9445731657954342,0.40597129550280175,0.5758046370113604,0.5612000319947629,0.5115858659914504,0.061404724873617,0.20799065930088212,0.5817776902191231,0.18190801405214882,0.7082357050818343,0.4017317006733544,0.8839346856051113,0.3556358101893145,0.010764328534625212,0.041257263918694,0.9402978879082702,0.5718857235504373,0.4808871285853722,0.008508791385228727,0.522378034224304,0.6512375777208489,0.9917079606853885,0.4563644120241535,0.35162865554601574,0.6255384136652395,0.39011257834943946,0.6714969479153927,0.9373944090997113,0.5994826729779287,0.4656702356283903,0.31835527177127676,0.3744508233042512,0.2513994232954953,0.28287473338364233,0.13575597805901812,0.5203435692135641,0.43299559063683385,0.7329410398172053,0.521652643601562,0.7598228393593532,0.9528148095554869,0.029521858396771097,0.49771922496039817,0.08234666491838627,0.648791098994596,0.48773355357589276,0.888766629123333,0.5050213870019853,0.2017585686236548,0.5880366741278801,0.8115339492070877,0.26804941034740315,0.4318812963857044,0.39969294752450024,0.9826408034972312,0.034633054858787274,0.5873298710972603,0.44433024658028997,0.972178307276221,0.5437969094630775,0.5739570729024612,0.5137166120596851,0.9808210500731764,0.2740821073905208,0.009609508631071184,0.5453465750016939,0.29555396253574623,0.01870169500905822,0.6502078814171767,0.9681877042225052,0.014362453725895702,0.27654616091394196,0.023905059185157597,0.2652842020174698,0.6362018050900745,0.66040949243607,0.24883934756520565,0.0,0.0,0.0
4,0.5960348958175952,0.5107433527062787,0.21014251604215206,0.17107309430504666,0.41198381425618924,0.43060251851369774,0.5476752587615,0.9570215878250506,0.3520812717794634,0.9753563619518361,0.31452114884980414,0.4553850801003345,0.2808537727914437,0.9518535646965092,0.23038723908120087,0.5557540178562425,0.4416351075752993,0.4900877599754394,0.8944163635414274,0.9488920519287204,0.9642670965982656,0.655298606121173,0.02268143724393873,0.45358076192853114,0.7422458724680995,0.6158091655215784,0.8948284658759248,0.40392307907390423,0.5755795569161738,0.5561797767741257,0.5165286363551728,0.017900255110363358,0.22314828940279946,0.5835698307423597,0.11677992525850985,0.7133781588043836,0.3960006966020916,0.8885013655735319,0.3537929076318337,0.01919691075630944,0.024693005203949667,0.9492400847050493,0.5764210514458258,0.47757623305226016,0.012165897213600473,0.5234527384466099,0.6491894372848949,0.9828554729177121,0.43634830737631497,0.33851975868177286,0.5800868617916897,0.3921619477551294,0.6708321655170495,0.9596589015977162,0.6010778081320077,0.4724906461902813,0.33486002354393324,0.37032581157305156,0.25186881520417675,0.2935266567861417,0.14224731514039246,0.5032652478210561,0.4482537425833281,0.7342708167132862,0.5264589757930889,0.7609198106855564,0.9634817567204872,0.017531656587264372,0.5139550653141186,0.06693210734157982,0.6505894774571164,0.45350864467841506,0.8979807666830226,0.4953846243752785,0.20216772692141452,0.5905309314265874,0.7974578127924489,0.2685810556939904,0.43388078984507766,0.4048060186198643,0.9896919364760834,0.02729390652193234,0.5979798398863587,0.44063030002134657,0.9758882813260158,0.5399876671013158,0.5729352893855165,0.5107595390772752,0.9654261919612305,0.27130030486320683,0.028375298767024184,0.5535080540667812,0.29363756662420354,0.017031140868752487,0.6392025765201412,0.9741027495308934,0.008205114336651572,0.2750757296565719,0.03428446738219271,0.24531206826594462,0.6377770966198476,0.6588321626725054,0.2494333348352367,0.0,0.0,0.0
5,0.5894796385567632,0.5124732253159562,0.21360616882494507,0.16077859141695636,0.41366788943182137,0.418665990008502,0.5477151676679036,0.9619384570361968,0.35118764525166957,0.9617309198888673,0.3184422437246423,0.4595278095791345,0.2868796293899597,0.9363057475623562,0.1868531203300326,0.5532994824356487,0.44042044981367956,0.4869628469267695,0.9044396445570888,0.9656913773556551,0.9505192702769353,0.6597264903535217,0.009416950949760621,0.466745801004534,0.7510930171141776,0.618395623296403,0.8577542826166238,0.382816543372274,0.5753544768209873,0.5526056592109851,0.5137664753951323,0.033011560045502306,0.21278869598586192,0.5729070042610045,0.2864704359186031,0.7134745910282473,0.4003334636731298,0.8865777657040935,0.3566891717250372,0.014648760980054645,0.04154536446259208,0.9454382522813747,0.5685028243018297,0.48151470410135405,0.009470619569469272,0.5233777615109394,0.6463637229679116,0.9867403172942982,0.440326497296776,0.35244277370525373,0.5346367170240061,0.3920055501711206,0.6760515728145112,0.9437262262405944,0.6005870143163917,0.46941200909780023,0.3306524456764912,0.3788422931108136,0.2435947638976163,0.27915901475633087,0.1368600424151473,0.5073151988319057,0.426976930366454,0.7287926753491631,0.5237361804826379,0.7534035597884416,0.9708352845804562,0.033503556626154604,0.5016720082953832,0.07289478195136662,0.6481772011651794,0.49662084405064505,0.8869238615250811,0.49692382262740414,0.21075843605736966,0.5920816454857372,0.810397104711546,0.2713394649360004,0.4326640552459257,0.4016419679455895,0.9767044145980853,0.019954758185077408,0.5837529765007662,0.44470516549345596,0.9791748103060498,0.5455353812886176,0.5707865676761863,0.5090418387296014,0.9657804420416269,0.2696535870190729,0.020703436417106452,0.5488725823813493,0.29911542526592394,0.024935003894534985,0.6462220767583965,0.9784042644124658,0.027440200175997013,0.2720510319076675,0.042483221984709746,0.2253399345144195,0.6376919812216219,0.657254832908941,0.2667077866899137,0.0,0.0,0.0
6,0.5860399932207154,0.5209077469753817,0.20913449260184436,0.16258330214176941,0.4171868701212995,0.4192799049380961,0.5508996594552876,0.9686600678724696,0.3576082970220912,0.9671450934583158,0.3196809666482891,0.46088724007998605,0.2770094913988496,0.9563154956753472,0.17736868693448912,0.5680946210889493,0.4420693774808653,0.4995750039942333,0.900653464236745,0.9713200854643623,0.9772376359294414,0.6641543745858706,0.03585611588362324,0.45701819868801663,0.7599401617602557,0.6062133787631035,0.845781136169044,0.39141941147173553,0.5751293967258007,0.5647907087936533,0.5110043144350919,0.04483868949191863,0.21380258739290578,0.5710910419359241,0.21920007814391426,0.7123823326796019,0.40292093620455033,0.8846541658346552,0.34788992658613005,0.010100611203799851,0.027992696190809976,0.9349591168468518,0.5724900880126298,0.47470767027513167,0.02048530835512908,0.5299193134015918,0.6477419177340064,0.9909194665331654,0.44473274528469614,0.3425449046969035,0.6273552247657807,0.3918491525871118,0.6685886584814789,0.9313766216993634,0.6128542479140372,0.46811465156213866,0.33505744631440576,0.3597137297517132,0.25174841005727067,0.27714939382150644,0.13185069780012484,0.5079112934599073,0.44328833488485964,0.7325650431537168,0.5214070422041578,0.7581648555708552,0.9714536355849561,0.017995902634678478,0.5010630605425694,0.07280249482776295,0.6552118561571086,0.4914482072703623,0.8938821787251245,0.5051077836755398,0.20665497588434203,0.5866364113925664,0.8045769187146604,0.2677466176416029,0.44294280330866265,0.4058490906530443,0.9881910278007915,0.03289893828651968,0.5764226636654244,0.4469426698288367,0.9781524701328518,0.5439184799166212,0.5732887309338811,0.5059941926939006,0.971409772109823,0.2765373733527872,0.01432210611398096,0.5464618976785292,0.3045742418445913,0.023485158461847927,0.6532415769966516,0.9632857264967725,0.028342251304931735,0.26902633415876304,0.036135032021777945,0.1932730402711199,0.6413250721215078,0.6607936678539238,0.2552597671021216,0.0,0.0,0.0
7,0.5888696274583124,0.5137220109024047,0.20466281637874367,0.16382617672903296,0.4158048770221328,0.41989381986769014,0.5528995052649331,0.9607857140937278,0.35400061902163993,0.9667291353529499,0.3144655359670849,0.4590011305781998,0.285661813438307,0.9485799099044403,0.17586858780227074,0.5495414853481643,0.4370420189341605,0.5079678973316674,0.8856761753025071,0.9593422494650399,0.9747169596958682,0.6560622584450262,0.03030791447469694,0.45968346205302746,0.7514740242932088,0.6203265490849044,0.8662370130109812,0.40002227957119707,0.5729669011636086,0.5624976066301167,0.5041303015259362,0.038871780787649676,0.2093662903537743,0.5741627406610745,0.19183441000962467,0.7215704431673704,0.397646189703169,0.8845174316475244,0.35087198174775264,0.014152628391768726,0.028188002826539993,0.9421853703694836,0.5704750673877717,0.47918037439285205,0.01571528132615688,0.5260674396945281,0.6493304123811668,0.989734836355163,0.4319642003814663,0.3459439362982853,0.5726169439431728,0.3873335723050887,0.6827679163352032,0.9426362023655055,0.6087406341034789,0.4643285932276305,0.33680020803878935,0.3735263155154359,0.24633152274340764,0.2902702039883002,0.14252564658474345,0.5085073880879087,0.43114974402295697,0.7344711740751545,0.5199184930609276,0.7595705384459164,0.9664286591064633,0.062568439115211,0.5004541127897556,0.069899379370098,0.654088716479856,0.48627557049007963,0.9008618110204496,0.486833833570099,0.20849463739562527,0.5919259614749215,0.8105874902308555,0.2687007368739035,0.4367082942796122,0.4032623293141408,0.988431679976951,0.020404072875049695,0.5835834836296871,0.4491801741642174,0.9728585842436392,0.5431609529465106,0.5698686316061309,0.5074226404673554,0.967345241381625,0.2738189443194954,0.028348810697240254,0.5471526399345036,0.3042308505343417,0.011279649635740702,0.6509993629943952,0.9890947888248292,0.00946374362462279,0.26572815220139184,0.026910559498833607,0.23466254164770087,0.6338708758590503,0.6546093130425457,0.25027111900056614,0.0,0.0,0.0
8,0.5916992616959094,0.5148091111021396,0.20540020880896892,0.1712875040485737,0.4181184388627127,0.430946184813283,0.5473932058919991,0.9720369552896861,0.3495720849929737,0.9741235986486105,0.31651874961450316,0.4611723101174386,0.28606704715118325,0.9408443241335334,0.2071374287260519,0.5548862750250906,0.4430491678266426,0.5331773937359059,0.894715661051485,0.958377330113697,0.9601522335239938,0.6569889819711155,0.01172530043845196,0.45246941229823795,0.7475792872344658,0.6162840665039317,0.9814547939697577,0.3937755050340931,0.5727654906533367,0.5562539777114631,0.5237774257529514,0.05689542361386064,0.21744935539741622,0.5842471262444885,0.1577800835523488,0.7098645134654182,0.4001952987413497,0.8939031627289802,0.3555144670141511,0.015819168262311622,0.0280517153638308,0.9359354197940638,0.5684600467629136,0.4784443874842314,0.010945254297184678,0.5227070930812965,0.6509189070283273,0.9762515703480733,0.44556957636548145,0.3454980642116566,0.6166542324643659,0.3880778129165423,0.6650647459105606,0.9471918920591741,0.6022361999395032,0.4687806926785747,0.338911672579327,0.3657725434752253,0.2522882681577106,0.28810025298799385,0.14734273159605799,0.5067456246245365,0.4333918560540611,0.736377304996592,0.5313292716713774,0.7609762213209775,0.9562581806082872,0.027804593856836736,0.5072263181123579,0.06699626391243305,0.6487246163698175,0.4625130161007047,0.8891209683571248,0.50397474241486,0.20577543805835605,0.5884160385210369,0.8016920983789873,0.2706696623802147,0.43047378525056185,0.40067556797523735,0.9886723321531107,0.018657760294452194,0.59074430359395,0.4431000953024102,0.9866612483280598,0.542459587999124,0.5704353235391024,0.5090667297900272,0.98930783710843,0.27504650919473284,0.021572982141305975,0.5515144204674205,0.30388745922409205,0.011979662030119268,0.6353260209462727,0.9671025228948642,0.019416546072417665,0.26716299714458425,0.03288026282798793,0.22665019693307226,0.6365297162918803,0.6771479019391147,0.24977943119200216,0.0,0.0,0.0
9,0.5974107417847113,0.5160045847863214,0.2110304894396135,0.17269322500333795,0.41425371917305737,0.42681409273853654,0.5518308447024511,0.9638527737627562,0.35045239968145103,0.9778641287128875,0.3126119230346377,0.46656580658701435,0.28941754331483116,0.9402495756617907,0.2120567008569129,0.5457753119419511,0.43783441953215485,0.508515718456764,0.8974960251686941,0.9484049381440195,0.9731666552683965,0.6544444901908918,0.016344567419363364,0.45960958525147033,0.7491991632407063,0.6171723825110024,0.9129733325089371,0.398863446424347,0.5722832916629428,0.5565707781377276,0.5229084870272295,0.023105043236536664,0.21763258694794546,0.5846837166640079,0.2198264189690976,0.7089800806851551,0.4047002146546863,0.8900009346945915,0.3581792549289962,0.016712082854989287,0.03623218467858353,0.9466790182214171,0.5673357528410463,0.4750671461145117,0.019736695473315427,0.5269289345893408,0.6468819713307584,0.972847661516066,0.4338654338390967,0.34661708144969383,0.555378298200463,0.39893326051528777,0.6694497166222245,0.9539800257606814,0.6080648062442132,0.46651334135000416,0.33545140207595275,0.3698627882575599,0.2508416205220835,0.2895198727157367,0.13940415289162714,0.5027530743986444,0.4242471366598101,0.7315910525872754,0.527130116097552,0.7610995366327176,0.9648109987138486,0.02776999050732317,0.5070839570454171,0.07678563322058445,0.6491342463692081,0.39949893918237483,0.8868431874949836,0.49473833618356694,0.21080555067946,0.5869256717790268,0.8102900320283175,0.2715886463286068,0.4322992816628631,0.39983447322998583,0.9806287200832303,0.02394526370380626,0.5876124619977517,0.45143711719996077,0.9774512115075972,0.5436993012231357,0.5665617489463293,0.5055252617611639,0.9666293763046312,0.2742046111696029,0.02235627148389974,0.5547640876413334,0.29756129228556505,0.024666138606145062,0.643919580161188,0.9630862990557151,0.02949322984345883,0.2630385502536476,0.03683088152542556,0.24344612660814485,0.6346504277646275,0.6668487500370729,0.24797829575611113,0.0,0.0,0.0
