,Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103)
0,-0.013595911994944247,0.0005734089016571749,0.029594778042228403,-0.023473192997940442,-0.05921812274835704,0.0030601303382448157,0.009042706896802085,0.009970919438427676,0.08518489960090335,0.002599923391097836,-0.0006879105406709691,-0.0011407766725823887,0.0015984347284738523,0.021389899774546754,-0.22879171542413154,-0.005178273344962752,-0.00351217313115655,-0.010137223062638664,-0.029835197187877995,-0.010173693539223783,0.0032907154884144123,0.02853135527404262,-2.7376104855258987e-18,-0.01198626323014568,-0.0004770100457031148,0.005065728967001212,0.0,-4.341043854678289e-20,-0.006309420823305406,-0.009616572156494044,0.006460111181288748,-0.30160479035465737,0.241880328327914,0.0021988350646857165,1.0721946203542787,0.0027781707460592525,-0.016813606221818444,0.0,0.028120616464600682,6.7220534694101275e-18,1.286969519864935,-0.004810761323722825,0.029997070387461883,-0.02648293528218307,2.646739669626556,-0.0017948821291644019,-0.0009224118565559338,-0.002715331492300815,0.008923606632000342,0.004836373945928732,-0.0005474258425738843,0.0045022987691414225,-0.005771023990739914,-0.008275104207884673,-0.009095210087058846,0.001129622931852943,0.030052204135345276,-0.06337492437471275,-0.01702171694135523,-0.13988727028157844,-0.05995087948380716,-0.012291372338509758,-0.0067373075149222295,0.0007342985025248931,-0.0022559210132174867,-0.0058551415794209066,0.0035932097685929198,3.6830411430743712,0.006439268426746018,0.2085098788817229,0.004091998445483479,-0.5822221370251445,0.0,-0.003013069207799736,-0.04301964044601046,0.0,0.010395118837049971,0.01842820196902573,-0.0034615778688855334,-0.004255569752980392,-0.003407464623326647,-0.03266420570572677,0.008155360999270618,-0.010440611287818872,-0.007184701724890827,0.001880247158719898,-0.007337681229565243,-0.0022464906946085225,0.0,-0.021957812547773396,0.15781498851996265,-0.004552465446091391,0.02228306601599727,0.7633669336489919,-0.015763342613657295,0.0,0.10441757873160268,0.17972540061330985,-0.17155128642520517,0.12379903105342122,-0.007576552511127494,-0.020185805616364568,1.1011428314305904e-19
1,-0.006498934829236247,0.008907954637309952,-0.056296204812171916,-0.08925695402140627,-0.0223445649882689,0.0008974632092782826,-0.005748005927778075,0.0011927269159249104,-0.021583779858314115,-0.006635928792267812,-0.001519033151459897,-0.0034539090493011125,-0.02900216944092797,-0.02143017979307184,0.15947995387160704,-0.007276294816592515,-0.0026181253640440044,-0.028467250225330754,-0.019494367792610753,-0.0018478860314648689,0.008599554798611422,0.008430552741416344,1.2036118241364426,0.008865490952099623,0.007289200199159332,-0.0016350748073460544,-0.07690693231927391,-0.07286942925150157,-0.0032640400122657225,0.005972540065964416,-0.022204693901657625,0.6373026505220328,0.03859494136450847,-0.006757648527828024,-0.8057017616203839,0.007109818478695528,0.03215224509617883,-0.007703619374372243,-0.010685409549073436,-6.09995809980588,0.1251940739962253,0.024478863329966127,0.03571510735558511,0.013149746608479104,-1.1618972827382152,-0.0021766559118893093,-0.0040330718858500045,0.02214421023239257,-0.0017612858817590774,0.00990658546792842,0.0754339446555377,-0.00139850421871987,0.008704658381834495,0.0424310064117305,0.01589660027191428,-0.03616618363245828,-0.0183130919779191,0.030657415136880358,0.058910145202304955,-0.07456209584121634,0.046736252097535645,-0.0070629171015953885,-0.009411130162612538,-0.007222721588761765,-0.01744676087769759,-0.0019254183229382368,-0.008235108331626004,0.33445011274344794,-0.012534819961624049,0.17132334045362355,-0.005004861768555726,0.242363979999938,0.006663794728624548,-0.0027772530660667575,0.010017645659746768,-0.009334064353615088,-0.0038828922105702906,-0.005606141966028053,-0.005280471796226509,-0.021436494804834314,0.00545827764743381,1.1160594486744597,0.01435818951807439,0.004207787800818883,0.002250573364994284,0.004769710521647011,0.003439801840281571,-0.0018480736834282458,0.0014270369629531,-0.0404504568345962,-0.30267539526432125,-0.0025065090253915284,-0.027473558996710855,-0.7184061922817074,0.00940251002394816,0.011973055733838533,0.42532490148071284,-0.02682515582619463,-0.9847695027330859,-1.6932743105415904,-0.003528419628441534,0.0022377907376507616,0.00415841907436314
2,-0.01829461328958023,0.007667620622029157,-0.047096349608298387,-0.24094894212459628,-0.018992200573127345,-0.03181968495514601,-0.005892960943896324,0.002276507179950156,0.009827501673672901,-0.010380607064540867,0.012788380406859725,-0.010733099180891709,0.0015618688400937022,-0.02237178245879511,-0.05422306180956962,0.024938244572396195,0.0024127010065322155,-0.0406155680941626,0.05940729865080178,-0.0027517387031236766,-0.018503224736777447,0.03310802352573384,1.0610556589663334,-0.01271387593789586,-0.001177414176683114,0.000491519922402833,-0.1122465972205793,0.00916104431472266,0.010440365474706207,0.007785785946886479,-0.006430870979249856,1.9444341204861864,0.025964787109966546,0.004035846587993717,-0.7483672271776874,0.001821552401399854,0.019080337229394055,-0.010964925947699872,0.0036716984833237267,-1.2001552979021999,1.0187543155561198,-0.007090421996631811,-0.01820266853652102,0.012245836383205694,-1.6554024330538317,-0.00889231820031886,-0.005103106049869723,0.022896036606879958,-0.008625251523978495,0.010826340994616804,0.2066718019458659,-0.01200378996250127,0.018333109406486053,0.0030280922123267695,-0.014440701602275752,-0.018732364013817896,-0.05635078532731317,0.030325157899723874,0.02548539342892259,-0.08237599323287459,-0.06702441810413114,0.020181121601129743,0.017168266108993194,0.0030501462376955157,-0.023492269987575046,-0.003708384923945008,-0.015000609397305045,-1.3308926897766458,0.011060989629665554,-0.08587873361908745,0.003892705496191487,0.6592163293141478,0.005181380821255149,-0.0018460927135910401,-0.09085318003026778,-0.02087453682950222,0.00382606095648859,-0.015403046245431299,-0.002077775851533529,-0.001978340057838145,0.0030488289451019454,1.2234853834725652,0.013103918659534352,0.014997104461526415,-0.005442630736519348,-0.004840232228150367,0.009699904955472143,0.008048698993650889,-0.0005302718783141184,-0.052882076767509056,-0.257936280941921,-0.002852343447802329,0.0033910290440127915,0.48437581379253214,0.033736941004591924,0.009797732553304848,-0.5819705212178946,0.04525238535650322,0.720752900177118,-0.6961186227945847,-0.007856039600186224,0.0009038534552127884,-0.00466147425040717
3,0.013663776830220287,0.005956120003812905,-0.0934491697147255,5.421010862427522e-19,0.030010329643778335,0.013996807367924798,0.00863095099035295,-0.005033365967669269,-0.0390646144878412,0.0,-0.008557059066847502,-0.006800414898736392,-0.01718196088699199,7.872003731138378e-05,-0.11052861828462161,0.018154619831353237,-0.016887328988588926,0.00047373984734643367,-0.015309578892434566,-0.005233933239561841,0.011621074683288247,-0.013980778441728032,-2.7376104855258987e-18,0.00955169896549225,0.0,-0.004226578420884377,0.1944899935205054,0.018128164085920256,0.008750054520302286,0.0020759279040029294,-0.01646730147514402,2.80611138965677,-0.12206417646019024,4.658681209898652e-21,-0.5922161608494888,-0.0030449195958908207,0.008939719453710719,0.0,0.005312184063001314,-1.980728262328953,0.714920217002747,-0.0024354737697501365,0.0,0.012506697283990363,-0.9065252483586098,-0.011405056129735185,0.0025090234652376192,0.020471918533296166,0.04280320420419839,0.009041407699271014,0.2041043726856282,0.005203375374345268,0.004225177643694113,-0.024982998665541052,0.0,-0.003866769582778102,-0.10658853676775212,0.021796912049260733,0.022823569569954103,0.045779643058061543,-0.0016493985154602134,0.031000820903233795,0.008817843927142539,0.0010169562437624164,-0.005399898923643869,0.002451446457625783,-0.015148495202701668,-0.05345987756199052,-0.020226398560664185,0.28510497402342405,-0.00441772978363072,8.131516293641283e-20,-0.0029019418777271374,0.013731179300597576,0.0,-0.005382139678595781,0.0028039695200063426,-0.010041363651685065,-0.011466729665025361,-0.020775476249775892,-0.004889232824114851,1.0101782313684307,0.010427056898034037,0.0036236121095173726,-0.004645190589287263,-0.0005142410436665127,0.008377921268554236,0.010170937050555282,0.010007784493241377,-0.02098635491646918,-2.403813472099455,-0.012647546464713418,-0.02981221614797696,-0.1954553652342076,0.0,0.0008129434871914393,-0.6356075163971006,0.06808435732278968,-1.251508278229543,0.11793701260473081,-6.945670167485263e-20,0.0,-0.006060721256494833
4,0.028007735987338987,-0.00521395253234554,-0.03526608011406488,0.1003579983130263,-0.008684851013135736,0.05172307932195626,-0.0045110434475991576,-0.013093927570557284,-0.004579180022881715,0.0012139612689720614,-0.010467804415442296,-0.01881722417626686,-0.021147382202958597,0.0279485102718262,0.6144187749152237,0.003602686859978863,0.00575393801171872,1.0194041520205505e-18,-0.01498567289862534,-0.013551176952441298,9.317362419797304e-21,0.0,-1.6369436696178643,-0.02313497249928903,-0.014357621103755297,0.0018698616644891254,0.06454283916307935,0.002584737113617407,0.0,-0.00792447089378675,0.0013960179390662623,-3.358049433557387,0.10501416299487464,0.014687252625784545,-1.6673500182816514,0.007016247569877533,-0.015723248185644762,0.004906707367112731,-0.011502177141499492,1.2807623980672955,-1.0255066150859293,0.010965454670666527,0.03449447632049126,0.0005243473656732149,0.2169845889957997,-0.00880534118392738,-0.0011691055190627688,0.0036512487025429077,-0.013405825850174101,-0.03541682591839461,-0.0669869810825403,0.013722165041944612,0.002528038187423225,0.04127671233155517,-0.007071561938844632,0.024872378070333743,-0.003197006976416011,-0.01511680260384525,0.029113758403007714,0.16745171283602048,0.09735610864803441,-0.0072673061513776,0.05122247755541365,0.0031330050732134257,0.010450156125905143,0.004214300392503293,-0.0011157462641423403,-1.6075908706509858,0.01724937779366911,-0.23914017882063293,-0.001081564359275503,0.11447511850362055,0.017903123627013604,-0.006249243142332685,-0.08040656918583927,0.008590325055214681,-0.017986710631694443,-0.004373057634428034,-0.005849939915662513,-0.002221808755249863,0.010980464736515008,0.0,0.039036940957412294,-0.006598734182009869,0.00012757437191567638,-0.016597166442107517,0.005784205932322171,0.003983362611685189,-0.009477509961091106,-0.05458749860164424,-0.11973636775601207,0.015032176028197829,-0.037542778030289686,-0.4862877430138493,-0.02239215818393829,0.008204186571499933,-1.549739803472444,0.05016839065162696,-0.2518117569167863,0.0,0.00813114766008377,0.0,-0.003347889203338926
5,0.004937559671176221,-0.0014348944144188089,0.01588624865723464,-0.0770525254575796,0.0032598805590749545,-0.03282196413268422,-0.004410975175477472,-0.005710912892112945,-0.009166562771400032,-0.01963752272399936,0.011533562442848574,-0.0069896495580721784,0.0008551892740171428,-0.021584928142824637,-0.06011985101713186,-0.0024254129963803706,0.0016965230355722644,-0.04168757112436194,0.010659673967561865,0.005307578932865274,-0.02074899452132607,0.0,-3.457753865693402,0.07148267490536644,0.0,0.008479973832550551,-0.03230536019217394,-0.1575877386501775,0.0,-0.015044148960085102,0.0,-1.2169242945606396,-0.05018419286487329,-0.016999463033739816,1.1338992840537552,0.0072049163993519036,0.002922506159166442,0.0,0.01492289368444795,6.7220534694101275e-18,0.7451912919463684,0.005267963840396608,-0.011507485659166906,0.014777934584429988,-0.6110392882708464,-0.008986710770282291,-0.00624363143935574,0.011032866877833024,-0.0022343116751949344,0.011802452788771489,-0.3380699423048348,-1.8041801776516597e-19,0.015852792400149755,-0.006139345531342209,-0.008205236462903996,0.01189993232556761,-0.029554744337344292,0.06109509443286072,-0.08176447398671544,0.003336681443126566,0.015189728793664701,0.0018075927386348302,-0.007908892350845909,-0.005584257691151971,0.0014710731496215552,-0.00786445878105407,0.008558081558894792,0.46263490730694473,-0.011102533025420138,-0.03635114341747268,-0.005556569441283057,0.45757306154101157,-0.007062819696544757,-0.0030579399534733606,0.029262226134180582,0.01727719850444641,0.0011248318935446271,0.025036600147606523,-0.009267876789711518,-0.01370311676983083,-0.0182500213263704,-0.9077288225095645,0.0008181517711886052,0.004659451654918855,0.004355590565385439,0.006825725811192398,0.00032984856761357375,0.0003891331732751362,-0.009029135115619808,-0.07447805601770603,-1.0535166676619228,-0.0006890638173315315,-0.015445608568948268,0.8897223017801641,0.0,0.013579215918339419,1.3059437797854097,3.1170812458958252e-19,0.5378543107087754,-0.49357576961526684,0.007699241633659309,-0.013845833301870157,0.07554721353112792
6,-0.0071677202911878575,0.016991056357656797,-2.710505431213761e-20,-0.0459510066738096,0.028219146244962544,0.0,0.003573873808524034,0.004382044503315421,0.023793500800784337,-0.011352026150985668,0.01848406946929561,-0.0031084485843294552,-0.03518423733472377,0.042163675104528654,-0.20707623497299507,0.033910006098611514,0.0072045632612406305,0.043394008404978965,0.0009724360799447897,0.011626310755368139,0.010705990615630396,0.018202650952639773,0.17153866924850636,0.0015700190626158628,0.010749485010000488,-0.022653727095284168,-0.06358258795885535,-4.341043854678289e-20,0.004875268383425458,0.009228592134153177,-0.01856904613302025,0.4588650756217601,-0.03499495974919312,-0.022395957288227505,0.023400871083178423,0.005067922188642812,0.014057509819368808,-0.0017788217225701464,-0.06536007379636252,-2.237435854229277,-0.6788040653351852,-0.010436247022649595,0.011657037193170131,-0.009857171052670019,2.772814443847118,0.006837336317219335,-0.0037686165301251055,0.018973695644307582,0.010139270994236572,-0.02176572440015639,0.2149405655213969,0.012421942525698839,-0.0031994665118246363,-0.04289209109263095,0.02013059371230636,0.0064332599840835215,-0.0019602817874544896,-0.11008171076772465,0.027500242923717933,-0.019618303245537944,-0.06121251283234147,0.0,0.03742288406552636,0.0004186398630244043,-0.00620982955556452,-0.00021296525095846185,0.009371544330185545,-1.547416806680414,1.6940658945086007e-21,-0.039489804840486135,0.007493393759149534,8.131516293641283e-20,0.008648715345324692,0.013910310208159766,-0.023122452091755518,-0.013226206807267195,-0.007471676546002378,-0.013269684424708543,0.019606219539245635,0.0015631594792047284,0.007602430764606222,0.7835937386216877,-0.018873868411328487,0.0,0.0030403820783233867,-9.608820711830775e-07,0.006681388896474948,-0.005987962292883659,-0.0019040838055130044,0.008670582832844028,-1.830219931155056,-0.008864920553570325,0.006574746990886003,0.6373138437554753,0.01340859688946931,-0.005312404177242557,1.4398642947065825,-0.023538399500039532,-0.0735739424346264,-0.9844926631188752,0.026134846552586424,-0.002815227838292139,0.02326233126202669
7,0.0,0.0012931869955165526,-0.11619203208683138,-0.0245319023319481,0.018417008642644495,-0.024125388008832165,0.00858832127689879,-0.007441835090618596,0.005273683733204039,-0.01198858118793061,-0.010779849768541334,-0.008493328525108203,-0.00359149512412122,0.0,-0.23031949420129277,-0.011654687715008757,-0.009588710121920295,0.10001244553278163,-0.037348126741100184,-0.0018198889821099164,0.007738450067180518,-0.0014028035416495644,-0.5900604964641994,0.020725370433415602,-0.0012634423389955224,0.01341476773269927,-0.01014608136022573,-0.027017501862934695,-0.0075339554212442966,0.004660709603963664,-0.043411933667285435,-0.3865879334761142,-0.1014556767743411,-0.013267791856129462,-0.4283513127656558,0.023044382560008386,-0.008641985880117858,-0.0020164336085294354,-0.038152258377292796,-0.6702271550550375,-0.658282959310264,0.000393139597870353,0.0,0.0063298409758395565,0.0,-0.0024803656493100996,4.658681209898652e-21,0.016722772105222668,-0.025717232398582663,-0.010238061731586891,-0.111540578454205,-0.0063483575202138345,0.03299911218726032,-0.009383285043989952,0.010628641914082358,-0.00952004495428626,0.00895698635615503,0.01352371940527848,-0.045089939099836156,0.13025473562581746,0.1016012041440898,0.004478982325077543,0.0036879664904836723,0.0,-0.011118684150706918,5.717472393966527e-21,0.0027610087894993133,4.2299305212070815,-0.013913695157929491,0.0,0.005409861379252118,0.3752427204664753,0.024408378814917347,-0.023978061328134178,0.0003626244655020916,0.016405079436430575,0.0014060343713326326,-0.0030970386555947056,0.0,1.3552527156068805e-20,0.0,-0.84902011587521,0.0,0.017023167606312076,-0.003770035660862219,-0.0031993002342473203,-0.002000258370990017,-0.0029989840083209035,-0.007048566299714408,-0.024165078091580968,-0.12296036169889514,-0.006522262585937101,0.0,-1.4875841576092181,0.007690742940304157,0.026937738213757424,-1.3628809027590987,-0.06372396936433809,-0.962032409148243,-0.3508545787665037,-0.011690416032261522,-0.02209196129199829,0.0004784011096056445
8,0.0127491672310354,0.0036680525271316094,-0.10530198554067231,0.10405303296541954,0.03482653451257148,0.05415722776131905,-0.005218267619880324,0.0094526714201847,-0.017459952716111518,-0.0006725789376162002,0.0007407862112661595,-0.00229456798782038,-0.0021118409726041867,-0.0071255798536840305,0.2541750033623846,0.0014715950077544959,0.01047743249902466,0.270075644217887,-0.014219896856866247,-0.002903097863033718,-0.009408304012711276,0.0008424479603432576,-3.1408877472550496,-0.03112228547688941,-0.006789834216310816,0.0030835481173024054,0.29083518480876136,-0.07442278699785608,-0.008689725699932442,-0.007776661881708224,0.027593358873461944,2.167187198263946,0.019637724732093128,0.016699971301358793,-0.9905198032655819,0.00014183021507665884,0.0023279232206422184,0.014293761450730361,0.004205067482899879,-0.025655411778513295,-0.6726028489631118,-0.00897314279568078,-0.01175600728945292,0.0036662556750663463,-0.15801257784875725,-0.01060906109145545,0.0019367424389784811,-0.008896869705929846,0.012489251882019976,-0.011750216842441895,0.15111553931054375,-0.0032547087063609635,-0.012195750227306547,0.004174566432839395,-0.004395816566240942,0.009239755841569197,0.022183937718611664,-0.055862878070973294,0.03473472935608912,0.1054683736189259,0.17507111313453305,0.0005313233891077262,0.009919123419967256,0.006485020046009567,0.02651114706501496,0.004304953364231718,-0.010618617934274585,-0.276046126504743,0.001717996615715562,-0.2369582302875462,-0.004541061461989021,0.18613421635336336,-0.002101861466274383,0.011561114330810494,-0.03435061175677822,-0.0032569958101607167,-0.011732602635900658,0.017895287086736666,-0.015420578115452757,-0.017209867093113194,0.008685682850310638,-1.077198172979252,0.019599526770327218,0.00022490562737745716,0.013986657682322216,-0.006160519042252658,-0.0005617564446106398,0.00044121686893055644,0.02074952327060672,-0.009337431861941848,-0.9476799581263773,0.008270751494389116,0.0038043301289586817,-1.3657166501634077,-0.03227773492857408,-0.0005430628601772494,0.11473426334736048,-0.04624159196541192,-0.3870582354637075,-0.47351676572922813,0.0018014929545625382,0.048161182945856564,-0.0017672134254477433
9,0.032849805151413836,0.006279669420595943,-0.022152205827137124,0.12827855347584266,0.007415027020072732,0.024890100064522386,0.0059087435683354665,-0.002836435682237175,-0.01294090556432465,0.005051683247790355,-0.0211805208672548,0.013103971133144586,0.010122026547932423,0.0,0.3303965775879857,-0.02090404267584518,-0.0069417933071605625,0.10370804545065807,-0.007106118236001715,-0.014098006049478331,9.317362419797304e-21,-0.005322307579493127,-2.506803001664101,0.020194414989928952,-0.004491329986596442,0.005353783689897339,0.11194233677730116,-0.03581161079450065,-0.011456767304456201,-0.007145592252233871,0.024452988419905595,-2.620581508190624,0.022382739351805247,0.017997386813762617,0.033740499343732674,-0.0015885550308021368,0.02171450784125941,0.007512606114590152,0.028518185043951875,0.3196993713697589,0.18692902262015978,0.007127396813265591,-0.018287737853271972,-0.008556204214074787,2.5428309605793267,-0.00039640514436641765,-0.0053129411941991,-0.015364659111552227,-0.02037820712665672,-0.00795512025223552,-0.2143588017906143,0.041869061846965205,-0.0010012498495837175,0.024376229565822322,0.009067561064402983,-0.00031417702243737353,0.0005075947015413655,0.0,0.015348611626564571,0.12168404322574676,0.053992358336131564,-0.008414955100731885,-0.015495387911836318,-0.0011312529077770765,0.0,0.004503123432435754,0.0006329189240225371,0.0,0.001389396962725256,0.09597571112642427,-0.0037811583218957294,-0.315347974021853,-0.0072449776543391095,-0.007589227490861538,0.029863690316570383,-0.01160581241138762,0.0,0.02769332684739952,-0.01029256457380003,-0.02026192561992263,-0.009417746942728069,0.0,0.011186203995964561,0.02325873152705368,0.002138234906824587,-0.0009263508261825453,-0.01039451422617828,-0.006969184288504689,-0.007954637775876567,-0.01950664273614868,-0.8523419392882065,0.019292024091045818,-0.02171483566635734,0.8429146412331436,0.0,-0.005561602047704559,1.6107411259620332,-0.09649450427575298,-0.006552941338201405,-0.21638535920660878,-0.007734690359262521,0.016058560753219615,-0.009993278509813248
